Date and Time,End Time,Duration (min),Activity,Quantity,Extra data,Text,Notes,Caregiver
10/31/2020 15:50,10/31/2020 16:21,25,Nursing,,,"Baby B nursed (18m right, 7m left)",,Mom
10/31/2020 14:17,10/31/2020 15:47,91,Sleep,,,Baby B slept (1h31m),,Mom
10/31/2020 14:26,,,Pumping,3.5,oz,3.5 oz Expressed,,Mom
10/31/2020 13:15,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
10/31/2020 12:45,,,Bottle,4.5,Milk,Baby B drank 4.5 oz of milk,,Dad
10/31/2020 11:04,10/31/2020 12:43,100,Sleep,,,Baby B slept (1h40m),,Mom
10/31/2020 10:15,,,Pumping,4,oz,4 oz Expressed,,Mom
10/31/2020 9:51,,,Bottle,2.5,Milk,Baby B drank 2.5 oz of milk,,Dad
10/31/2020 9:50,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (large),,Dad
10/31/2020 9:26,10/31/2020 9:33,7,Sleep,,,Baby B slept (7m),,Dad
10/31/2020 8:14,10/31/2020 9:24,70,Sleep,,,Baby B slept (1h10m),,Mom
10/31/2020 8:45,,,Pumping,6,oz,6 oz Expressed,,Mom
10/31/2020 6:55,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (large),,Dad
10/31/2020 6:38,10/31/2020 6:59,16,Nursing,,,"Baby B nursed (12m left, 5m right)",,Mom
10/31/2020 3:07,10/31/2020 6:37,210,Sleep,,,Baby B slept (3h30m),,Mom
10/31/2020 3:07,,,Diaper,,Wet,Baby B had a wet diaper (large),,Dad
10/31/2020 2:37,10/31/2020 3:02,19,Nursing,,,"Baby B nursed (11m right, 8m left)",,Mom
10/30/2020 20:12,10/31/2020 2:37,384,Sleep,,,Baby B slept (6h24m),,Mom
10/30/2020 19:45,,,Pumping,5.5,oz,5.5 oz Expressed,,Mom
10/30/2020 19:00,,,Bottle,3,Milk,Baby B drank 3 oz of milk,,Mom
10/30/2020 18:55,,,Diaper,,Wet,Baby B had a wet diaper (large),,Mom
10/30/2020 17:50,10/30/2020 18:34,44,Sleep,,,Baby B slept (44m),,Mom
10/30/2020 16:17,,,Diaper,,Poopy+Wet,"Baby B had a poopy and wet diaper (leak, large)",,Mom
10/30/2020 16:16,10/30/2020 16:41,21,Nursing,,,"Baby B nursed (11m left, 10m right)",,Mom
10/30/2020 14:49,10/30/2020 16:00,68,Sleep,,,Baby B slept (1h08m),,Mom
10/30/2020 14:21,,,Pumping,3.5,oz,3.5 oz Expressed,,Mom
10/30/2020 14:00,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
10/30/2020 13:20,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
10/30/2020 13:20,,,Bottle,2.5,Milk,Baby B drank 2.5 oz of milk,,Mom
10/30/2020 11:39,10/30/2020 13:16,97,Sleep,,,Baby B slept (1h37m),,Mom
10/30/2020 11:12,,,Pumping,2.5,oz,2.5 oz Expressed,,Mom
10/30/2020 10:48,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
10/30/2020 10:20,,,Bottle,2,Milk,Baby B drank 2 oz of milk,,Mom
10/30/2020 8:48,10/30/2020 10:14,86,Sleep,,,Baby B slept (1h26m),,Mom
10/30/2020 9:17,,,Pumping,6,oz,6 oz Expressed,,Mom
10/30/2020 8:24,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (large),,Mom
10/30/2020 7:32,10/30/2020 7:49,14,Nursing,,,"Baby B nursed (10m right, 4m left)",,Mom
10/30/2020 7:30,,,Diaper,,Wet,Baby B had a wet diaper (small),,Mom
10/30/2020 5:25,10/30/2020 7:20,115,Sleep,,,Baby B slept (1h55m),,Mom
10/30/2020 5:14,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
10/30/2020 4:58,10/30/2020 5:19,16,Nursing,,,"Baby B nursed (9m left, 7m right)",,Mom
10/30/2020 0:28,10/30/2020 4:58,270,Sleep,,,Baby B slept (4h30m),,Mom
10/30/2020 0:14,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
10/29/2020 23:53,10/30/2020 0:21,21,Nursing,,,"Baby B nursed (13m right, 8m left)",,Mom
10/29/2020 19:40,10/29/2020 23:53,253,Sleep,,,Baby B slept (4h13m),,Mom
10/29/2020 19:54,,,Pumping,3,oz,3 oz Expressed,,Mom
10/29/2020 19:29,,,Weight,9.81,lbs,Baby B's weight: 9.81 lbs,,Mom
10/29/2020 19:20,,,Bottle,3.5,Milk,Baby B drank 3.5 oz of milk,,Mom
10/29/2020 19:00,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
10/29/2020 17:25,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
10/29/2020 16:18,10/29/2020 16:42,21,Nursing,,,"Baby B nursed (13m right, 8m left)",,Mom
10/29/2020 16:14,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
10/29/2020 14:52,10/29/2020 16:03,71,Sleep,,,Baby B slept (1h11m),,Mom
10/29/2020 14:39,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
10/29/2020 14:15,,,Pumping,3.5,oz,3.5 oz Expressed,,Mom
10/29/2020 13:50,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
10/29/2020 13:24,,,Bottle,2.5,Milk,Baby B drank 2.5 oz of milk,,Mom
10/29/2020 11:37,10/29/2020 13:19,102,Sleep,,,Baby B slept (1h42m),,Mom
10/29/2020 11:26,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
10/29/2020 11:05,,,Pumping,2,oz,2 oz Expressed,,Mom
10/29/2020 10:22,,,Bottle,3.5,Milk,Baby B drank 3.5 oz of milk,,Mom
10/29/2020 10:20,,,Diaper,,Wet,Baby B had a wet diaper (large),,Mom
10/29/2020 8:58,10/29/2020 10:15,78,Sleep,,,Baby B slept (1h18m),,Mom
10/29/2020 9:40,,,Pumping,7,oz,7 oz Expressed,,Mom
10/29/2020 8:33,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
10/29/2020 7:58,,,Diaper,,Poopy+Wet,"Baby B had a poopy and wet diaper (leak, medium)",,Mom
10/29/2020 7:38,10/29/2020 7:53,7,Nursing,,,Baby B nursed (7m right),,Mom
10/29/2020 6:21,10/29/2020 7:34,73,Sleep,,,Baby B slept (1h13m),,Mom
10/29/2020 6:05,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
10/29/2020 5:47,10/29/2020 5:57,10,Nursing,,,Baby B nursed (10m left),,Mom
10/29/2020 1:55,10/29/2020 5:47,232,Sleep,,,Baby B slept (3h52m),,Mom
10/29/2020 1:41,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
10/29/2020 1:23,10/29/2020 1:48,18,Nursing,,,"Baby B nursed (10m right, 8m left)",,Mom
10/28/2020 19:52,10/29/2020 1:23,327,Sleep,,,Baby B slept (5h27m),,Mom
10/28/2020 19:59,,,Pumping,4,oz,4 oz Expressed,,Mom
10/28/2020 19:20,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
10/28/2020 19:20,,,Bottle,3.5,Milk,Baby B drank 3.5 oz of milk,,Mom
10/28/2020 18:20,10/28/2020 19:00,40,Sleep,,,Baby B slept (40m),,Mom
10/28/2020 17:16,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
10/28/2020 16:35,10/28/2020 17:07,25,Nursing,,,"Baby B nursed (17m right, 8m left)",,Mom
10/28/2020 14:44,10/28/2020 16:33,109,Sleep,,,Baby B slept (1h49m),,Mom
10/28/2020 14:31,,,Pumping,4,oz,4 oz Expressed,,Mom
10/28/2020 13:55,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
10/28/2020 13:30,,,Bottle,3.5,Milk,Baby B drank 3.5 oz of milk,,Mom
10/28/2020 12:15,10/28/2020 13:22,67,Sleep,,,Baby B slept (1h07m),,Mom
10/28/2020 11:42,,,Diaper,,Poopy,Baby B had a poopy diaper (medium),,Mom
10/28/2020 11:00,,,Pumping,2.5,oz,2.5 oz Expressed,,Mom
10/28/2020 10:50,,,Diaper,,Poopy+Wet,"Baby B had a poopy and wet diaper (leak, large)",,Mom
10/28/2020 10:40,,,Bottle,2,Milk,Baby B drank 2 oz of milk,,Mom
10/28/2020 8:41,10/28/2020 10:39,118,Sleep,,,Baby B slept (1h58m),,Mom
10/28/2020 9:09,,,Pumping,6,oz,6 oz Expressed,,Mom
10/28/2020 7:55,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
10/28/2020 7:39,10/28/2020 7:59,8,Nursing,,,"Baby B nursed (7m left, 2m right)",,Mom
10/28/2020 5:47,10/28/2020 7:35,108,Sleep,,,Baby B slept (1h48m),,Mom
10/28/2020 5:37,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
10/28/2020 5:17,10/28/2020 5:45,21,Nursing,,,"Baby B nursed (10m right, 11m left)",,Mom
10/28/2020 1:20,10/28/2020 5:17,237,Sleep,,,Baby B slept (3h57m),,Mom
10/28/2020 1:08,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
10/28/2020 0:49,10/28/2020 1:16,21,Nursing,,,"Baby B nursed (11m left, 10m right)",,Mom
10/27/2020 19:56,10/28/2020 0:49,293,Sleep,,,Baby B slept (4h53m),,Mom
10/27/2020 19:19,10/27/2020 19:41,19,Nursing,,,"Baby B nursed (9m right, 10m left)",,Mom
10/27/2020 19:05,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
10/27/2020 18:52,,,Weight,10.03,lbs,Baby B's weight: 10.03 lbs,,Dad
10/27/2020 17:45,10/27/2020 18:27,42,Sleep,,,Baby B slept (42m),,Dad
10/27/2020 17:00,,,Pumping,4.5,oz,4.5 oz Expressed,,Mom
10/27/2020 16:44,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
10/27/2020 16:18,,,Bottle,3.5,Milk,Baby B drank 3.5 oz of milk,,Mom
10/27/2020 14:37,10/27/2020 16:10,93,Sleep,,,Baby B slept (1h33m),,Mom
10/27/2020 14:25,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
10/27/2020 13:21,10/27/2020 13:52,28,Nursing,,,"Baby B nursed (18m left, 10m right)",,Mom
10/27/2020 11:51,10/27/2020 13:18,85,Sleep,,,Baby B slept (1h25m),,Mom
10/27/2020 11:30,,,Pumping,3,oz,3 oz Expressed,,Mom
10/27/2020 10:57,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (large),,Mom
10/27/2020 10:30,,,Bottle,2.5,Milk,Baby B drank 2.5 oz of milk,,Mom
10/27/2020 8:28,10/27/2020 10:22,114,Sleep,,,Baby B slept (1h54m),,Mom
10/27/2020 9:00,,,Pumping,7,oz,7 oz Expressed,,Mom
10/27/2020 7:47,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
10/27/2020 7:26,10/27/2020 7:50,11,Nursing,,,"Baby B nursed (8m right, 4m left)",,Mom
10/27/2020 5:29,10/27/2020 7:13,105,Sleep,,,Baby B slept (1h45m),,Mom
10/27/2020 5:02,10/27/2020 5:26,17,Nursing,,,"Baby B nursed (10m left, 7m right)",,Mom
10/27/2020 0:53,10/27/2020 5:02,249,Sleep,,,Baby B slept (4h09m),,Mom
10/27/2020 0:46,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
10/27/2020 0:25,10/27/2020 0:50,17,Nursing,,,"Baby B nursed (13m right, 4m left)",,Mom
10/26/2020 19:38,10/27/2020 0:25,287,Sleep,,,Baby B slept (4h47m),,Mom
10/26/2020 19:45,,,Pumping,4,oz,4 oz Expressed,,Mom
10/26/2020 19:00,,,Bottle,1.5,Milk,Baby B drank 1.5 oz of milk,,Dad
10/26/2020 18:53,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
10/26/2020 17:19,10/26/2020 18:06,46,Sleep,,,Baby B slept (46m),,Mom
10/26/2020 16:50,,,Pumping,5.5,oz,5.5 oz Expressed,,Mom
10/26/2020 16:27,,,Diaper,,Poopy+Wet,"Baby B had a poopy and wet diaper (leak, large)",,Mom
10/26/2020 15:58,,,Bottle,3.5,Milk,Baby B drank 3.5 oz of milk,,Mom
10/26/2020 14:17,10/26/2020 15:51,93,Sleep,,,Baby B slept (1h33m),,Mom
10/26/2020 13:05,10/26/2020 13:20,15,Nursing,,,Baby B nursed (15m right),,Mom
10/26/2020 12:29,,,Height,23.5,inch,Baby B's height: 23.5 in,,Mom
10/26/2020 12:17,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
10/26/2020 11:29,,,Weight,10.12,lbs,Baby B's weight: 10 lbs 2 oz,,Mom
10/26/2020 10:55,,,Pumping,7.5,oz,7.5 oz Expressed,,Mom
10/26/2020 10:46,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
10/26/2020 10:19,,,Bottle,3,Milk,Baby B drank 3 oz of milk,,Mom
10/26/2020 8:08,10/26/2020 9:57,109,Sleep,,,Baby B slept (1h49m),,Mom
10/26/2020 7:30,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
10/26/2020 7:00,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
10/26/2020 7:00,10/26/2020 7:19,16,Nursing,,,"Baby B nursed (12m right, 4m left)",,Mom
10/26/2020 4:04,10/26/2020 6:48,164,Sleep,,,Baby B slept (2h44m),,Dad
10/26/2020 3:52,,,Diaper,,Wet,Baby B had a wet diaper (small),,Dad
10/26/2020 3:37,10/26/2020 3:58,15,Nursing,,,"Baby B nursed (7m left, 7m right)",,Mom
10/25/2020 22:48,10/26/2020 3:37,289,Sleep,,,Baby B slept (4h49m),,Mom
10/25/2020 22:40,,,Diaper,,Wet,Baby B had a wet diaper (small),,Dad
10/25/2020 22:17,10/25/2020 22:45,22,Nursing,,,"Baby B nursed (16m right, 6m left)",,Mom
10/25/2020 19:32,10/25/2020 22:17,165,Sleep,,,Baby B slept (2h45m),,Mom
10/25/2020 19:35,,,Bottle,3.2,Milk,Baby B drank 3.25 oz of milk,,Mom
10/25/2020 18:58,,,Weight,9.95,lbs,Baby B's weight: 9.95 lbs,,Mom
10/25/2020 18:58,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (small),,Mom
10/25/2020 16:47,10/25/2020 17:04,14,Nursing,,,"Baby B nursed (11m left, 3m right)",,Mom
10/25/2020 15:58,10/25/2020 16:46,48,Sleep,,,Baby B slept (48m),,Mom
10/25/2020 15:45,,,Diaper,,Wet,Baby B had a wet diaper (small),,Mom
10/25/2020 15:33,,,Pumping,4,oz,4 oz Expressed,,Mom
10/25/2020 15:07,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
10/25/2020 14:44,10/25/2020 15:00,14,Bottle,2.5,Milk,Baby B drank 2.5 oz of milk (14m),,Mom
10/25/2020 13:38,10/25/2020 14:37,59,Sleep,,,Baby B slept (59m),,Mom
10/25/2020 12:52,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
10/25/2020 12:13,10/25/2020 12:41,25,Nursing,,,"Baby B nursed (15m right, 9m left)",,Mom
10/25/2020 11:11,10/25/2020 12:10,60,Sleep,,,Baby B slept (1h),,Mom
10/25/2020 10:23,,,Pumping,7.5,oz,7.5 oz Expressed,,Mom
10/25/2020 10:15,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
10/25/2020 9:50,,,Bottle,3.5,Milk,Baby B drank 3.5 oz of milk,,Mom
10/25/2020 8:58,10/25/2020 9:45,47,Sleep,,,Baby B slept (47m),,Mom
10/25/2020 8:24,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
10/25/2020 7:40,10/25/2020 7:59,12,Nursing,,,"Baby B nursed (9m left, 3m right)",,Mom
10/25/2020 5:28,10/25/2020 7:36,128,Sleep,,,Baby B slept (2h08m),,Mom
10/25/2020 5:23,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
10/25/2020 5:04,10/25/2020 5:25,13,Nursing,,,"Baby B nursed (10m right, 4m left)",,Mom
10/25/2020 0:53,10/25/2020 5:03,250,Sleep,,,Baby B slept (4h10m),,Mom
10/25/2020 0:53,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
10/25/2020 0:28,10/25/2020 0:45,10,Nursing,,,"Baby B nursed (8m left, 2m right)",,Mom
10/24/2020 19:34,10/25/2020 0:27,293,Sleep,,,Baby B slept (4h53m),,Mom
10/24/2020 19:54,,,Pumping,4,oz,4 oz Expressed,,Mom
10/24/2020 19:00,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
10/24/2020 19:00,,,Bottle,4,Milk,Baby B drank 4 oz of milk,,Mom
10/24/2020 17:03,10/24/2020 18:23,80,Sleep,,,Baby B slept (1h20m),,Mom
10/24/2020 16:43,,,Pumping,4.5,oz,4.5 oz Expressed,,Mom
10/24/2020 16:38,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
10/24/2020 16:00,,,Bottle,2.5,Milk,Baby B drank 2.5 oz of milk,,Mom
10/24/2020 14:33,10/24/2020 15:20,47,Sleep,,,Baby B slept (47m),,Mom
10/24/2020 13:57,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
10/24/2020 13:16,10/24/2020 13:49,27,Nursing,,,"Baby B nursed (16m left, 11m right)",,Mom
10/24/2020 12:06,10/24/2020 13:06,60,Sleep,,,Baby B slept (1h),,Mom
10/24/2020 11:54,,,Pumping,7,oz,7 oz Expressed,,Mom
10/24/2020 11:15,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
10/24/2020 10:50,,,Bottle,3.5,Milk,Baby B drank 3.5 oz of milk,,Mom
10/24/2020 9:18,10/24/2020 10:39,64,Sleep,,,Baby B slept (1h04m),,Mom
10/24/2020 8:31,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
10/24/2020 8:00,10/24/2020 8:14,14,Nursing,,,"Baby B nursed (9m right, 5m left)",,Dad
10/24/2020 5:49,10/24/2020 7:43,114,Sleep,,,Baby B slept (1h54m),,Mom
10/24/2020 5:38,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
10/24/2020 5:18,10/24/2020 5:28,10,Nursing,,,Baby B nursed (10m left),,Mom
10/24/2020 2:47,10/24/2020 5:17,150,Sleep,,,Baby B slept (2h30m),,Mom
10/24/2020 2:39,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
10/24/2020 2:24,10/24/2020 2:43,12,Nursing,,,"Baby B nursed (7m right, 5m left)",,Mom
10/23/2020 23:23,10/24/2020 2:23,180,Sleep,,,Baby B slept (3h),,Mom
10/23/2020 22:56,10/23/2020 23:21,19,Nursing,,,"Baby B nursed (13m left, 5m right)",,Mom
10/23/2020 19:55,10/23/2020 22:56,181,Sleep,,,Baby B slept (3h01m),,Mom
10/23/2020 20:03,,,Pumping,4.5,oz,4.5 oz Expressed,,Mom
10/23/2020 19:22,,,Bottle,2,Milk,Baby B drank 2 oz of milk,,Mom
10/23/2020 19:07,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
10/23/2020 18:07,10/23/2020 18:44,37,Sleep,,,Baby B slept (37m),,Mom
10/23/2020 17:11,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
10/23/2020 16:42,10/23/2020 17:02,16,Nursing,,,"Baby B nursed (8m left, 8m right)",,Mom
10/23/2020 15:14,10/23/2020 16:40,86,Sleep,,,Baby B slept (1h26m),,Mom
10/23/2020 14:44,,,Pumping,4,oz,4 oz Expressed,,Mom
10/23/2020 14:37,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
10/23/2020 14:07,10/23/2020 14:26,16,Bottle,3.5,Milk,Baby B drank 3.5 oz of milk (16m),,Mom
10/23/2020 12:53,10/23/2020 13:50,58,Sleep,,,Baby B slept (58m),,Mom
10/23/2020 12:43,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
10/23/2020 11:57,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
10/23/2020 11:38,10/23/2020 12:11,25,Nursing,,,"Baby B nursed (12m right, 13m left)",,Mom
10/23/2020 10:26,10/23/2020 11:35,69,Sleep,,,Baby B slept (1h09m),,Mom
10/23/2020 10:14,,,Pumping,2.5,oz,2.5 oz Expressed,,Mom
10/23/2020 9:37,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
10/23/2020 9:12,,,Bottle,3.5,Milk,Baby B drank 3.5 oz of milk,,Mom
10/23/2020 7:52,10/23/2020 9:04,72,Sleep,,,Baby B slept (1h12m),,Mom
10/23/2020 8:14,,,Pumping,4.5,oz,4.5 oz Expressed,,Mom
10/23/2020 7:44,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
10/23/2020 6:46,10/23/2020 7:09,12,Nursing,,,Baby B nursed (12m left),,Mom
10/23/2020 4:30,10/23/2020 6:44,134,Sleep,,,Baby B slept (2h14m),,Mom
10/23/2020 4:22,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
10/23/2020 4:01,10/23/2020 4:27,20,Nursing,,,"Baby B nursed (13m right, 7m left)",,Mom
10/23/2020 0:10,10/23/2020 4:01,231,Sleep,,,Baby B slept (3h51m),,Mom
10/23/2020 0:01,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
10/22/2020 23:44,10/23/2020 0:09,19,Nursing,,,"Baby B nursed (10m left, 9m right)",,Mom
10/22/2020 19:43,10/22/2020 23:43,240,Sleep,,,Baby B slept (4h),,Mom
10/22/2020 20:09,,,Pumping,3.5,oz,3.5 oz Expressed,,Mom
10/22/2020 19:03,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
10/22/2020 19:00,,,Bottle,2,Milk,Baby B drank 2 oz of milk,,Mom
10/22/2020 17:04,10/22/2020 18:30,86,Sleep,,,Baby B slept (1h26m),,Mom
10/22/2020 16:52,,,Pumping,4.5,oz,4.5 oz Expressed,,Mom
10/22/2020 16:28,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
10/22/2020 16:00,,,Bottle,3.5,Milk,Baby B drank 3.5 oz of milk,,Mom
10/22/2020 14:15,10/22/2020 16:00,105,Sleep,,,Baby B slept (1h45m),,Mom
10/22/2020 14:08,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
10/22/2020 13:25,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
10/22/2020 12:59,10/22/2020 13:34,27,Nursing,,,"Baby B nursed (16m right, 11m left)",,Mom
10/22/2020 12:15,10/22/2020 12:57,43,Sleep,,,Baby B slept (43m),,Mom
10/22/2020 11:36,,,Diaper,,Wet,Baby B had a wet diaper (small),,Mom
10/22/2020 11:32,,,Weight,9.93,lbs,Baby B's weight: 9.93 lbs,,Mom
10/22/2020 10:43,,,Pumping,3,oz,3 oz Expressed,,Mom
10/22/2020 10:28,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
10/22/2020 9:55,,,Bottle,3,Milk,Baby B drank 3 oz of milk,,Mom
10/22/2020 8:09,10/22/2020 9:51,103,Sleep,,,Baby B slept (1h43m),,Mom
10/22/2020 8:43,,,Pumping,5,oz,5 oz Expressed,,Mom
10/22/2020 7:15,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
10/22/2020 6:49,10/22/2020 7:17,13,Nursing,,,"Baby B nursed (10m left, 3m right)",,Mom
10/22/2020 4:55,10/22/2020 6:45,110,Sleep,,,Baby B slept (1h50m),,Mom
10/22/2020 4:40,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
10/22/2020 4:25,10/22/2020 4:47,17,Nursing,,,"Baby B nursed (9m right, 8m left)",,Mom
10/22/2020 1:06,10/22/2020 4:24,198,Sleep,,,Baby B slept (3h18m),,Mom
10/22/2020 0:21,10/22/2020 0:49,21,Nursing,,,"Baby B nursed (15m left, 6m right)",,Mom
10/21/2020 19:45,10/22/2020 0:20,276,Sleep,,,Baby B slept (4h36m),,Mom
10/21/2020 20:00,,,Pumping,3,oz,3 oz Expressed,,Mom
10/21/2020 19:20,,,Bottle,3,Milk,Baby B drank 3 oz of milk,,Mom
10/21/2020 19:07,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
10/21/2020 17:45,,,Pumping,4.5,oz,4.5 oz Expressed,,Mom
10/21/2020 17:34,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
10/21/2020 16:56,,,Bottle,3.5,Milk,Baby B drank 3.5 oz of milk,,Mom
10/21/2020 15:47,10/21/2020 16:50,61,Sleep,,,Baby B slept (1h01m),,Mom
10/21/2020 15:37,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (large),,Mom
10/21/2020 14:55,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
10/21/2020 14:30,10/21/2020 15:02,22,Nursing,,,"Baby B nursed (17m right, 5m left)",,Mom
10/21/2020 13:10,10/21/2020 14:25,73,Sleep,,,Baby B slept (1h13m),,Mom
10/21/2020 12:22,,,Pumping,5,oz,5 oz Expressed,,Mom
10/21/2020 12:17,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
10/21/2020 12:00,,,Bottle,1.8,Milk,Baby B drank 1.75 oz of milk,,Mom
10/21/2020 10:36,10/21/2020 11:40,64,Sleep,,,Baby B slept (1h04m),,Mom
10/21/2020 9:52,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (large),,Mom
10/21/2020 9:28,10/21/2020 9:40,12,Nursing,,,Baby B nursed (12m left),,Mom
10/21/2020 8:15,10/21/2020 9:20,63,Sleep,,,Baby B slept (1h03m),,Mom
10/21/2020 8:40,,,Pumping,2,oz,2 oz Expressed (R),,Mom
10/21/2020 7:30,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
10/21/2020 7:09,10/21/2020 7:15,6,Nursing,,,Baby B nursed (6m left),,Mom
10/21/2020 4:59,10/21/2020 7:06,127,Sleep,,,Baby B slept (2h07m),,Mom
10/21/2020 4:51,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
10/21/2020 4:33,10/21/2020 4:57,19,Nursing,,,"Baby B nursed (12m right, 7m left)",,Mom
10/21/2020 0:56,10/21/2020 4:32,215,Sleep,,,Baby B slept (3h35m),,Mom
10/21/2020 0:52,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
10/21/2020 0:33,10/21/2020 0:55,16,Nursing,,,"Baby B nursed (10m left, 6m right)",,Mom
10/20/2020 20:14,10/21/2020 0:33,258,Sleep,,,Baby B slept (4h18m),,Mom
10/20/2020 19:57,10/20/2020 20:11,14,Nursing,,,Baby B nursed (14m right),,Mom
10/20/2020 19:30,,,Bottle,1.2,Milk,Baby B drank 1.2 oz of milk,,Dad
10/20/2020 19:24,,,Weight,9.74,lbs,Baby B's weight: 9.74 lbs,,Mom
10/20/2020 19:24,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
10/20/2020 18:25,10/20/2020 19:18,52,Sleep,,,Baby B slept (52m),,Dad
10/20/2020 17:50,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
10/20/2020 16:53,10/20/2020 17:19,23,Nursing,,,"Baby B nursed (15m right, 8m left)",,Mom
10/20/2020 15:45,10/20/2020 16:50,66,Sleep,,,Baby B slept (1h06m),,Mom
